Date,SPY,VLUE,QUAL,SIZE,USMV,MTUM
2013-09-27,148.4479522705078,46.89486312866211,45.81025314331055,48.18056106567383,29.205595016479492,49.8819694519043
2013-09-30,147.656982421875,46.70511245727539,45.523372650146484,47.28767776489258,29.07434844970703,49.57831573486328
2013-10-01,148.82589721679688,46.70511245727539,45.74748611450195,47.28767776489258,29.27559471130371,50.0015754699707
2013-10-02,148.68524169921875,46.77411651611328,45.81920623779297,47.40260696411133,29.17059898376465,50.0291862487793
2013-10-03,147.31422424316406,46.6102409362793,45.487510681152344,47.12855911254883,28.934362411499023,49.55070114135742
2013-10-04,148.43043518066406,46.6102409362793,45.693702697753906,47.40260696411133,29.06560707092285,49.909576416015625
2013-10-07,147.14724731445312,46.79136276245117,45.344085693359375,47.40260696411133,28.881868362426758,49.58751678466797
2013-10-08,145.43350219726562,46.23935317993164,44.64481735229492,47.18158721923828,28.68062400817871,48.94340515136719
2013-10-09,145.5389862060547,46.058231353759766,44.68068313598633,46.792598724365234,28.698122024536133,48.759368896484375
2013-10-10,148.67648315429688,46.955238342285156,45.32615280151367,46.792598724365234,29.196842193603516,49.661128997802734
2013-10-11,149.63442993164062,47.28299331665039,45.72060012817383,47.86231231689453,29.371835708618164,50.23162841796875
2013-10-14,150.2320556640625,47.60212326049805,46.07023620605469,47.720863342285156,29.44182586669922,50.388057708740234
2013-10-15,149.14230346679688,47.62799835205078,45.783348083496094,47.720863342285156,29.223093032836914,50.19481658935547
2013-10-16,151.2251739501953,47.9212532043457,46.38399124145508,48.2424430847168,29.71306037902832,51.013771057128906
2013-10-17,152.23583984375,47.9212532043457,46.56328582763672,48.57838821411133,30.019289016723633,51.64867401123047
2013-10-18,153.26409912109375,47.9212532043457,47.01153564453125,48.57838821411133,30.08928108215332,51.92473602294922
2013-10-21,153.27288818359375,48.55950164794922,47.1011848449707,48.9143180847168,30.07178497314453,51.71308517456055
2013-10-22,154.1605682373047,48.88726043701172,47.28047561645508,48.9143180847168,30.36052131652832,52.347999572753906
2013-10-23,153.4223175048828,48.56813049316406,47.226688385009766,48.9143180847168,30.308025360107422,52.20077133178711
2013-10-24,153.93206787109375,48.611263275146484,47.36116409301758,48.9143180847168,30.334259033203125,52.274391174316406
2013-10-25,154.63514709472656,48.792388916015625,47.477699279785156,48.9143180847168,30.44801139831543,52.311187744140625
2013-10-28,154.88119506835938,48.904518127441406,47.70182800292969,49.4359016418457,30.526752471923828,52.486026763916016
2013-10-29,155.70733642578125,49.094268798828125,48.006629943847656,49.59503173828125,30.710491180419922,52.79888153076172
2013-10-30,154.93397521972656,48.91313934326172,47.90801239013672,49.59503173828125,30.500507354736328,52.50444030761719
2013-10-31,154.4944610595703,48.91313934326172,47.73768615722656,49.59503173828125,30.44801139831543,52.33879470825195
2013-11-01,154.86367797851562,48.73202133178711,47.77354431152344,49.453590393066406,30.535512924194336,52.47682189941406
2013-11-04,155.40853881835938,49.05978012084961,47.98869705200195,49.6038703918457,30.614255905151367,52.347999572753906
2013-11-05,154.91635131835938,49.05978012084961,47.97972869873047,49.6038703918457,30.54425621032715,52.43082046508789
2013-11-06,155.70733642578125,49.05978012084961,48.22178649902344,49.6038703918457,30.710491180419922,52.30198287963867
2013-11-07,153.73866271972656,48.73202133178711,47.60321044921875,49.6038703918457,30.395511627197266,51.78670883178711
2013-11-08,155.81280517578125,48.73202133178711,48.01559066772461,48.86127853393555,30.588001251220703,52.044342041015625
2013-11-11,155.8391876220703,49.37890625,48.17695999145508,49.50663375854492,30.54425621032715,52.13636779785156
2013-11-12,155.52279663085938,49.37890625,48.203857421875,49.40938949584961,30.535512924194336,52.08116149902344
2013-11-13,156.77076721191406,49.37890625,48.652095794677734,49.40938949584961,30.77174186706543,52.63325119018555
2013-11-14,157.55299377441406,49.62041091918945,48.94793701171875,49.40938949584961,30.990474700927734,53.0289192199707
2013-11-15,158.23849487304688,49.62041091918945,49.172054290771484,49.40938949584961,31.060468673706055,53.194557189941406
2013-11-18,157.68478393554688,50.19829177856445,48.876216888427734,49.40938949584961,30.964231491088867,53.04732131958008
2013-11-19,157.34201049804688,49.861915588378906,48.938968658447266,49.40938949584961,30.90297508239746,52.909297943115234
2013-11-20,156.849853515625,49.861915588378906,48.768646240234375,49.869102478027344,30.77174186706543,52.88169479370117
2013-11-21,158.1154327392578,50.01716995239258,49.18998336791992,49.904457092285156,30.876733779907227,53.22215270996094
2013-11-22,158.90638732910156,50.26728820800781,49.360321044921875,49.904457092285156,30.990474700927734,53.774253845214844
2013-11-25,158.74818420410156,50.31904602050781,49.3065185546875,50.081260681152344,30.964231491088867,53.811058044433594
2013-11-26,158.79212951660156,50.4570426940918,49.47686004638672,50.081260681152344,30.894235610961914,53.71904373168945
2013-11-27,159.17880249023438,50.34490966796875,49.62926483154297,50.081260681152344,30.91173553466797,53.801856994628906
2013-11-29,159.07334899902344,50.52605056762695,49.70098114013672,50.081260681152344,30.85048484802246,53.98588943481445
2013-12-02,158.66029357910156,50.52605056762695,49.4678955078125,50.081260681152344,30.736745834350586,53.65463638305664
2013-12-03,157.9747772216797,49.91366195678711,49.351356506347656,49.6657600402832,30.657997131347656,53.45219039916992
2013-12-04,157.95721435546875,50.12065887451172,49.3065185546875,49.6657600402832,30.56175422668457,53.23136520385742
2013-12-05,157.262939453125,49.879173278808594,49.18101501464844,49.6657600402832,30.43927001953125,53.194557189941406
2013-12-06,159.02064514160156,50.32767105102539,49.548580169677734,50.01054000854492,30.82423210144043,53.801856994628906
2013-12-09,159.4249267578125,50.57780456542969,49.70098114013672,50.22271728515625,30.789234161376953,53.89387893676758
2013-12-10,158.8536834716797,50.439788818359375,49.4678955078125,50.22271728515625,30.649248123168945,53.8754768371582
2013-12-11,157.069580078125,49.879173278808594,49.00171661376953,50.22271728515625,30.37801742553711,53.12092971801758
2013-12-12,156.551025390625,49.72391128540039,48.89414978027344,49.276790618896484,30.203033447265625,53.166954040527344
2013-12-13,156.5334930419922,49.663536071777344,48.77760314941406,49.39169692993164,30.22052764892578,53.45219039916992
2013-12-16,157.5089569091797,50.008541107177734,49.10034942626953,49.630401611328125,30.316770553588867,53.645423889160156
2013-12-17,157.00807189941406,49.930912017822266,48.912078857421875,49.630401611328125,30.203033447265625,53.6638298034668
2013-12-18,159.68856811523438,50.41392135620117,49.611331939697266,49.50663375854492,30.728002548217773,54.39076232910156
2013-12-19,159.50399780273438,50.41392135620117,49.6920166015625,49.99285888671875,30.692995071411133,54.58399200439453
2013-12-20,160.4318084716797,50.91417694091797,50.02371597290039,49.99285888671875,30.81548500061035,54.924442291259766
2013-12-23,161.28892517089844,51.05635452270508,50.29804229736328,50.609920501708984,30.891172409057617,55.163604736328125
2013-12-24,161.64239501953125,51.05635452270508,50.39699172973633,50.82331466674805,30.979185104370117,55.23748016357422
2013-12-26,162.46417236328125,51.44649887084961,50.72079849243164,50.83220672607422,31.075998306274414,55.52375030517578
2013-12-27,162.45533752441406,51.481178283691406,50.63984680175781,51.04560470581055,31.093603134155273,55.26518630981445
2013-12-30,162.42884826660156,51.463836669921875,50.63984680175781,51.04560470581055,31.190404891967773,55.17284393310547
2013-12-31,163.19760131835938,51.61989212036133,50.837738037109375,51.143409729003906,31.243207931518555,55.431396484375
2014-01-02,161.63357543945312,51.33379364013672,50.4599494934082,51.143409729003906,30.935184478759766,54.85889434814453
2014-01-03,161.60704040527344,51.27309799194336,50.36101531982422,50.86776351928711,30.926376342773438,54.95122528076172
2014-01-06,161.13870239257812,51.26443862915039,50.16313552856445,50.86776351928711,30.85597801208496,54.831207275390625
2014-01-07,162.12838745117188,51.550537109375,50.567893981933594,50.87666702270508,31.0319881439209,55.283660888671875
2014-01-08,162.16378784179688,51.550537109375,50.549903869628906,50.87666702270508,31.023181915283203,55.6899528503418
2014-01-09,162.269775390625,51.437828063964844,50.522918701171875,50.769962310791016,31.06719398498535,55.79151916503906
2014-01-10,162.71157836914062,51.6025505065918,50.6308479309082,50.769962310791016,31.21681022644043,55.9023323059082
2014-01-13,160.54669189453125,51.24709701538086,49.92926025390625,51.134517669677734,30.89998435974121,54.92354202270508
2014-01-14,162.29629516601562,51.41181564331055,50.50493621826172,50.894447326660156,31.084787368774414,55.76381301879883
2014-01-15,163.1710662841797,51.741275787353516,50.756771087646484,51.214534759521484,31.146404266357422,55.76381301879883
2014-01-16,162.958984375,51.489845275878906,50.78376007080078,51.09895324707031,31.164005279541016,55.80075454711914
2014-01-17,162.269775390625,51.377140045166016,50.64884567260742,51.04560470581055,31.120006561279297,55.50526809692383
2014-01-21,162.7469482421875,51.44649887084961,50.846717834472656,51.04560470581055,31.128807067871094,55.939273834228516
2014-01-22,162.8529815673828,51.5245361328125,50.72079849243164,51.31233596801758,31.128807067871094,56.197811126708984
2014-01-23,161.5187225341797,50.94364547729492,50.3430290222168,51.31233596801758,30.908788681030273,55.5606689453125
2014-01-24,158.07257080078125,49.963966369628906,49.299652099609375,50.04976272583008,30.415924072265625,54.17557907104492
2014-01-27,157.294921875,49.71253967285156,48.90386962890625,49.907501220703125,30.283916473388672,53.62154006958008
2014-01-28,158.23158264160156,49.71253967285156,48.99382781982422,49.96084213256836,30.451126098632812,54.2125244140625
2014-01-29,156.7117462158203,49.71253967285156,48.57107925415039,49.96084213256836,30.18710708618164,53.4553337097168
2014-01-30,158.3730010986328,49.89461135864258,48.930870056152344,50.14756393432617,30.451126098632812,54.62804412841797
2014-01-31,157.44512939453125,49.781898498535156,48.70600128173828,50.14756393432617,30.29271125793457,54.14787673950195
2014-02-03,153.9018096923828,49.227027893066406,47.56368637084961,50.14756393432617,29.641448974609375,52.698158264160156
2014-02-04,154.9797821044922,48.914920806884766,47.93245315551758,49.169517517089844,29.826265335083008,53.26142120361328
2014-02-05,154.78543090820312,48.75019454956055,47.79753494262695,49.169517517089844,29.79986572265625,53.0952033996582
2014-02-06,156.82659912109375,49.40910339355469,48.3821907043457,49.169517517089844,30.046289443969727,53.71388244628906
2014-02-07,158.77061462402344,49.547821044921875,49.137733459472656,50.02308654785156,30.424726486206055,54.85889434814453
2014-02-10,159.0621795654297,49.955291748046875,49.24568176269531,50.27205276489258,30.503934860229492,54.93276596069336
2014-02-11,160.80296325683594,50.588191986083984,49.77635955810547,50.27205276489258,30.829566955566406,55.67148208618164
2014-02-12,160.8824920654297,50.56218338012695,49.884300231933594,50.27205276489258,30.829566955566406,55.69918441772461
2014-02-13,161.7130584716797,50.908973693847656,50.20810317993164,51.2412109375,31.0319881439209,56.28092575073242
2014-02-14,162.60557556152344,51.108375549316406,50.42397689819336,51.2412109375,31.199209213256836,56.465606689453125
2014-02-18,162.79995727539062,51.28178024291992,50.60386657714844,51.2412109375,31.287216186523438,56.86265563964844
2014-02-19,161.72195434570312,51.16907501220703,50.23508834838867,51.863609313964844,31.172801971435547,56.4932975769043
2014-02-20,162.67623901367188,51.32511520385742,50.61286926269531,51.863609313964844,31.37522315979004,57.03810119628906
2014-02-21,162.49069213867188,51.22976303100586,50.50493621826172,51.970314025878906,31.34001350402832,56.92729949951172
2014-02-24,163.3920135498047,51.22976303100586,50.78376007080078,52.07699966430664,31.3840274810791,57.499794006347656
2014-02-25,163.33013916015625,51.39447784423828,50.72079849243164,52.07699966430664,31.3840274810791,57.42593002319336
2014-02-26,163.3389892578125,51.39447784423828,50.89170455932617,52.19260025024414,31.39281463623047,57.38899230957031
2014-02-27,164.1960906982422,51.39447784423828,51.026615142822266,52.19260025024414,31.507234573364258,57.74912643432617
2014-02-28,164.6113739013672,51.75860595703125,51.0895881652832,52.19260025024414,31.62165641784668,57.78604507446289
2014-03-03,163.4537811279297,51.38581466674805,50.60386657714844,52.14813995361328,31.40163803100586,57.28742218017578
2014-03-04,165.75131225585938,52.16608428955078,51.4583625793457,52.7883186340332,31.832881927490234,58.45089340209961
2014-03-05,165.9014892578125,52.14007568359375,51.323448181152344,52.66383361816406,31.762466430664062,58.543251037597656
2014-03-06,166.28146362304688,52.34815216064453,51.35941696166992,52.66383361816406,31.744861602783203,58.432437896728516
2014-03-07,166.35214233398438,52.417510986328125,51.21550750732422,52.72607421875,31.82406997680664,58.26622009277344
2014-03-10,166.26377868652344,52.37416458129883,51.30544662475586,52.72607421875,31.79766845703125,58.303157806396484
2014-03-11,165.44195556640625,52.018707275390625,51.179527282714844,52.55713653564453,31.762466430664062,57.878387451171875
2014-03-12,165.4861602783203,52.018707275390625,51.1975212097168,52.20149230957031,31.78885841369629,57.9522590637207
2014-03-13,163.63055419921875,52.018707275390625,50.522918701171875,52.20149230957031,31.524839401245117,57.11198425292969
2014-03-14,163.1710662841797,51.481178283691406,50.369998931884766,52.20149230957031,31.542457580566406,56.85342025756836
2014-03-17,164.64671325683594,51.83663558959961,50.89170455932617,52.20149230957031,31.753665924072266,57.41669845581055
2014-03-18,165.82196044921875,52.330814361572266,51.341426849365234,52.73497772216797,31.894485473632812,57.92456817626953
2014-03-19,164.9383087158203,52.304813385009766,50.97264099121094,52.73497772216797,31.648061752319336,57.44440841674805
2014-03-20,165.9014892578125,52.304813385009766,51.035614013671875,52.73497772216797,31.709659576416016,57.48134231567383
2014-03-21,165.258056640625,52.45219802856445,50.765769958496094,52.86834716796875,31.62165641784668,56.84419250488281
2014-03-24,164.57461547851562,52.14876174926758,50.666831970214844,52.414878845214844,31.48963165283203,56.07776641845703
2014-03-25,165.35565185546875,52.491085052490234,50.8410530090332,52.64977264404297,31.597551345825195,56.198936462402344
2014-03-26,164.16636657714844,52.19491958618164,50.41676712036133,52.64977264404297,31.500259399414062,55.495994567871094
2014-03-27,163.8202667236328,52.02069854736328,50.245262145996094,52.03350830078125,31.50909423828125,55.172264099121094
2014-03-28,164.62789916992188,52.3691291809082,50.371639251708984,52.54259490966797,31.58870506286621,55.25550842285156
2014-03-31,165.9769744873047,52.743690490722656,50.8500862121582,52.89984893798828,31.889469146728516,55.81045913696289
2014-04-01,167.07745361328125,53.03986358642578,51.34657669067383,52.89984893798828,31.916015625,56.4671745300293
2014-04-02,167.63662719726562,53.03986358642578,51.48197937011719,53.23029327392578,31.99562644958496,56.874141693115234
2014-04-03,167.4147186279297,53.03986358642578,51.283390045166016,53.185646057128906,32.00446701049805,56.337677001953125
2014-04-04,165.43553161621094,53.47540283203125,50.49802017211914,53.185646057128906,31.739093780517578,55.12602615356445
2014-04-07,163.6072235107422,52.22105407714844,50.06471633911133,52.533668518066406,31.5179386138916,54.4138298034668
2014-04-08,164.28179931640625,52.212337493896484,50.091793060302734,52.533668518066406,31.650623321533203,54.58030700683594
2014-04-09,166.04794311523438,52.72627258300781,50.78689193725586,52.480079650878906,31.880624771118164,55.745723724365234
2014-04-10,162.5599365234375,51.846492767333984,49.84806442260742,52.28358840942383,31.420642852783203,54.03459548950195
2014-04-11,161.09555053710938,51.38481521606445,49.234222412109375,51.792362213134766,31.190641403198242,53.33164978027344
2014-04-14,162.36465454101562,51.480628967285156,49.60433578491211,51.792362213134766,31.420642852783203,53.627628326416016
2014-04-15,163.48297119140625,52.03813552856445,50.02861022949219,51.74771499633789,31.606393814086914,54.10859680175781
2014-04-16,165.19590759277344,52.48237991333008,50.606346130371094,52.51579666137695,31.916015625,54.87628936767578
2014-04-17,165.42665100097656,52.734989166259766,50.70565414428711,52.80160903930664,31.933692932128906,55.098270416259766
2014-04-21,166.00355529785156,52.79597091674805,50.81397247314453,52.81946563720703,32.031005859375,55.495994567871094
2014-04-22,166.75796508789062,53.09211730957031,51.09381866455078,53.05168533325195,32.10177230834961,55.9492073059082
2014-04-23,166.36741638183594,53.01372528076172,50.8500862121582,53.05168533325195,32.0486946105957,55.66248321533203
2014-04-24,166.70469665527344,53.01372528076172,50.89522933959961,53.05168533325195,31.99562644958496,55.46824645996094
2014-04-25,165.33790588378906,52.64788055419922,50.516082763671875,52.81946563720703,31.924856185913086,54.52481460571289
2014-04-28,165.861572265625,52.80466842651367,50.88618850708008,52.65870666503906,32.10177230834961,54.3768196105957
2014-04-29,166.6336669921875,53.10083770751953,51.157005310058594,53.02488708496094,32.181396484375,54.83003234863281
2014-04-30,167.13076782226562,53.17051696777344,51.22922134399414,53.123130798339844,32.3140754699707,55.25550842285156
2014-05-01,167.1484832763672,53.13568878173828,51.30144500732422,53.28388595581055,32.30522537231445,55.385005950927734
2014-05-02,166.9088134765625,53.15310287475586,51.1840934753418,53.310691833496094,32.21677017211914,55.385005950927734
2014-05-05,167.2283477783203,52.839515686035156,51.41879653930664,53.310691833496094,32.30522537231445,55.79197311401367
2014-05-06,165.77281188964844,52.813377380371094,51.00354766845703,53.04274368286133,32.0663948059082,54.97803497314453
2014-05-07,166.7490692138672,52.813377380371094,50.967430114746094,53.20349884033203,32.2609977722168,54.959529876708984
2014-05-08,166.5716094970703,52.98760223388672,50.9854850769043,53.20349884033203,32.24331283569336,54.87628936767578
2014-05-09,166.82005310058594,52.78724670410156,51.20214080810547,53.16777801513672,32.28752899169922,55.20000457763672
2014-05-12,168.4442596435547,53.562503814697266,51.7437744140625,53.65900421142578,32.44675827026367,56.115684509277344
2014-05-13,168.59518432617188,53.693172454833984,51.83404541015625,53.66792678833008,32.49099349975586,56.18043899536133
2014-05-14,167.79635620117188,53.440547943115234,51.52711486816406,53.60541915893555,32.411380767822266,55.745723724365234
2014-05-15,166.3230743408203,52.78724670410156,50.9945182800293,52.962364196777344,32.145992279052734,55.12602615356445
2014-05-16,166.8999786376953,52.78724670410156,51.24727249145508,53.27496337890625,32.296382904052734,55.347999572753906
2014-05-19,167.5123748779297,53.24891662597656,51.42782211303711,53.40891647338867,32.296382904052734,55.83821487426758
2014-05-20,166.45620727539062,52.90049362182617,51.111873626708984,53.05168533325195,32.10177230834961,55.385005950927734
2014-05-21,167.85850524902344,53.2227897644043,51.47296905517578,53.2481689453125,32.27869415283203,56.05094528198242
2014-05-22,168.26675415039062,53.492828369140625,51.59933090209961,53.5161018371582,32.340614318847656,56.41167449951172
2014-05-23,168.9412384033203,53.59735107421875,51.86112976074219,53.67686462402344,32.411380767822266,56.70765686035156
2014-05-27,169.9796600341797,53.80641555786133,52.05971908569336,53.909095764160156,32.482154846191406,57.281105041503906
2014-05-28,169.85545349121094,53.849971771240234,52.050697326660156,54.05197525024414,32.42023849487305,57.318111419677734
2014-05-29,170.73406982421875,53.98933410644531,52.249290466308594,54.15915298461914,32.57060623168945,57.540096282958984
2014-05-30,171.00918579101562,53.98933410644531,52.42080307006836,54.33777618408203,32.68560791015625,57.503089904785156
2014-06-02,171.2044677734375,54.28550338745117,52.456912994384766,54.47174072265625,32.667911529541016,57.66958236694336
2014-06-03,171.11573791503906,54.28550338745117,52.33957290649414,54.47174072265625,32.63253402709961,57.558597564697266
2014-06-04,171.4618682861328,54.44229507446289,52.456912994384766,54.41816329956055,32.765220642089844,57.678836822509766
2014-06-05,172.5801239013672,54.520687103271484,52.78190612792969,54.41816329956055,32.88907241821289,57.965553283691406
2014-06-06,173.40554809570312,55.03463363647461,52.98952102661133,55.0880126953125,32.95097732543945,58.10429000854492
2014-06-09,173.5830535888672,55.095603942871094,53.0346565246582,55.079078674316406,32.94213104248047,58.04880905151367
2014-06-10,173.600830078125,55.12173843383789,52.926326751708984,54.93617248535156,32.862525939941406,58.05805969238281
2014-06-11,172.997314453125,54.921390533447266,52.75480651855469,54.93617248535156,32.71214294433594,58.03030776977539
2014-06-12,171.77252197265625,54.755882263183594,52.249290466308594,54.93617248535156,32.58829116821289,57.540096282958984
2014-06-13,172.296142578125,54.66007614135742,52.31248092651367,54.93617248535156,32.667911529541016,57.63258743286133
2014-06-16,172.43817138671875,54.78201675415039,52.40275192260742,54.93617248535156,32.68560791015625,57.66033172607422
2014-06-17,172.91744995117188,54.956233978271484,52.50205993652344,54.93617248535156,32.72099304199219,57.8453254699707
2014-06-18,174.1865997314453,55.38306427001953,52.655521392822266,54.971893310546875,32.95097732543945,58.40028381347656
2014-06-19,174.3818359375,55.4091911315918,52.799957275390625,55.45418930053711,33.08366775512695,58.41876983642578
2014-06-20,174.73585510253906,55.583404541015625,52.872169494628906,55.498836517333984,33.13674545288086,58.798004150390625
2014-06-23,174.68240356445312,55.60953903198242,52.872169494628906,55.62387466430664,33.08366775512695,58.705509185791016
2014-06-24,173.63006591796875,55.20884323120117,52.54718780517578,55.28449630737305,32.95983123779297,58.35403060913086
2014-06-25,174.41482543945312,55.34187316894531,52.78369903564453,55.3742561340332,33.074520111083984,58.759498596191406
2014-06-26,174.28997802734375,55.035545349121094,52.693092346191406,55.365291595458984,33.038963317871094,58.71310043334961
2014-06-27,174.6288604736328,55.21059799194336,52.810890197753906,55.50889205932617,33.0922966003418,58.76877212524414
2014-06-30,174.53970336914062,55.40315246582031,52.72932815551758,55.51787567138672,33.0922966003418,58.69455337524414
2014-07-01,175.7079315185547,55.70949172973633,53.29115295410156,55.84999084472656,33.270118713378906,59.20486068725586
2014-07-02,175.88623046875,55.70949172973633,53.336456298828125,55.598663330078125,33.22565460205078,59.08423614501953
2014-07-03,176.75131225585938,56.015830993652344,53.63548278808594,55.89488220214844,33.332359313964844,59.381141662597656
2014-07-07,176.1359405517578,55.814510345458984,53.472373962402344,55.61661911010742,33.270118713378906,58.8522834777832
2014-07-08,175.00343322753906,55.53443908691406,53.19146728515625,55.329376220703125,33.19898986816406,58.37907409667969
2014-07-09,175.7881622314453,55.762001037597656,53.36363983154297,55.562744140625,33.31458282470703,58.750213623046875
2014-07-10,175.09255981445312,55.52568435668945,53.0555419921875,55.3742561340332,33.26122283935547,58.55537033081055
2014-07-11,175.3333740234375,55.543182373046875,53.10991287231445,55.3742561340332,33.26122283935547,58.77804946899414
2014-07-14,176.2162628173828,55.543182373046875,53.4451904296875,55.3742561340332,33.367916107177734,59.06568145751953
2014-07-15,175.88623046875,55.89329147338867,53.200531005859375,55.3742561340332,33.32347106933594,58.787330627441406
2014-07-16,176.5372772216797,56.033329010009766,53.282081604003906,55.679439544677734,33.43016052246094,58.83372116088867
2014-07-17,174.53076171875,55.70949172973633,52.647769927978516,55.257564544677734,33.101192474365234,58.017234802246094
2014-07-18,176.3143310546875,55.97205352783203,53.336456298828125,55.62559127807617,33.412384033203125,58.87084197998047
2014-07-21,175.98434448242188,55.8845329284668,53.1370964050293,55.455047607421875,33.305686950683594,58.8893928527832
