Date,EEM,AGG,SPY
2004-03-22,18.438888549804688,104.4000015258789,109.6500015258789
2004-03-23,18.62444496154785,104.41000366210938,109.45999908447266
2004-03-24,18.63888931274414,104.47000122070312,109.55000305175781
2004-03-25,18.82111167907715,104.41000366210938,111.0
2004-03-26,18.786666870117188,104.05000305175781,111.02999877929688
2004-03-29,19.02777862548828,103.86000061035156,112.58999633789062
2004-03-30,19.261110305786133,103.44999694824219,112.97000122070312
2004-03-31,19.5,103.94999694824219,113.0999984741211
2004-04-01,19.658889770507812,103.73999786376953,113.77999877929688
2004-04-02,19.85555648803711,102.79000091552734,114.63999938964844
2004-04-05,19.994443893432617,102.16000366210938,115.2699966430664
2004-04-06,20.10555648803711,102.44999694824219,114.9000015258789
2004-04-07,20.03333282470703,102.19999694824219,114.62999725341797
2004-04-08,20.049999237060547,102.26000213623047,114.37000274658203
2004-04-12,20.204444885253906,102.2300033569336,114.81999969482422
2004-04-13,19.968889236450195,102.05000305175781,113.20999908447266
2004-04-14,19.6744441986084,101.75,113.38999938964844
2004-04-15,19.511110305786133,101.5999984741211,112.95999908447266
2004-04-16,19.655555725097656,101.87999725341797,113.83000183105469
2004-04-19,19.688888549804688,101.75,113.83000183105469
2004-04-20,19.516666412353516,101.41999816894531,111.91999816894531
2004-04-21,19.372222900390625,101.18000030517578,112.66999816894531
2004-04-22,19.366666793823242,101.55000305175781,114.25
2004-04-23,19.511110305786133,101.3499984741211,114.36000061035156
2004-04-26,19.233333587646484,101.31999969482422,114.19999694824219
2004-04-27,19.13111114501953,101.56999969482422,114.30000305175781
2004-04-28,18.58333396911621,101.0999984741211,112.81999969482422
2004-04-29,17.971111297607422,100.80999755859375,111.83000183105469
2004-04-30,17.58888816833496,100.77999877929688,110.95999908447266
2004-05-03,17.76555633544922,100.36000061035156,112.1500015258789
2004-05-04,18.113332748413086,100.54000091552734,112.05999755859375
2004-05-05,18.157777786254883,100.41000366210938,112.77999877929688
2004-05-06,17.781110763549805,100.0999984741211,111.80999755859375
2004-05-07,17.38111114501953,99.25,109.95999908447266
2004-05-10,16.54222297668457,99.0999984741211,108.83000183105469
2004-05-11,17.03333282470703,99.3499984741211,109.75
2004-05-12,17.038888931274414,99.20999908447266,110.44999694824219
2004-05-13,16.994443893432617,99.19000244140625,109.98999786376953
2004-05-14,16.546667098999023,99.20999908447266,110.04000091552734
2004-05-17,15.884444236755371,99.70999908447266,109.0999984741211
2004-05-18,16.356666564941406,99.76000213623047,109.6500015258789
2004-05-19,16.808889389038086,99.58999633789062,109.2699966430664
2004-05-20,16.705554962158203,99.86000061035156,109.62000274658203
2004-05-21,16.979999542236328,99.69999694824219,109.80999755859375
2004-05-24,17.244443893432617,99.77999877929688,110.2699966430664
2004-05-25,17.62444496154785,99.75,111.8499984741211
2004-05-26,17.55555534362793,100.0,112.23999786376953
2004-05-27,17.83333396911621,100.4800033569336,112.87000274658203
2004-05-28,17.794445037841797,100.12999725341797,112.86000061035156
2004-06-01,17.671112060546875,99.69999694824219,112.70999908447266
2004-06-02,17.671112060546875,99.73999786376953,113.12999725341797
2004-06-03,17.278888702392578,99.69999694824219,112.08999633789062
2004-06-04,17.53333282470703,99.48999786376953,112.9800033569336
2004-06-07,18.13888931274414,99.58999633789062,114.69999694824219
2004-06-08,17.886667251586914,99.3499984741211,114.86000061035156
2004-06-09,17.482221603393555,99.37999725341797,113.79000091552734
2004-06-10,17.502222061157227,99.27999877929688,114.3499984741211
2004-06-14,16.827777862548828,99.0,113.22000122070312
2004-06-15,17.15333366394043,99.83999633789062,114.0199966430664
2004-06-16,16.9233341217041,99.63999938964844,114.0
2004-06-17,17.00777816772461,99.75,113.83000183105469
2004-06-18,16.91111183166504,99.9000015258789,113.62999725341797
2004-06-21,16.988889694213867,100.02999877929688,113.19999694824219
2004-06-22,17.168888092041016,99.98999786376953,113.7699966430664
2004-06-23,17.474445343017578,99.91000366210938,114.75
2004-06-24,17.544445037841797,100.29000091552734,114.38999938964844
2004-06-25,17.72222137451172,100.26000213623047,113.83999633789062
2004-06-28,17.57111167907715,99.93000030517578,113.44999694824219
2004-06-29,17.705554962158203,99.75,113.91999816894531
2004-06-30,17.95888900756836,100.54000091552734,114.52999877929688
2004-07-01,17.73444366455078,100.3499984741211,112.94000244140625
2004-07-02,17.733333587646484,100.98999786376953,112.87999725341797
2004-07-06,17.543333053588867,100.91999816894531,111.88999938964844
2004-07-07,17.7722225189209,100.86000061035156,112.22000122070312
2004-07-08,17.518888473510742,100.97000122070312,111.44000244140625
2004-07-09,17.61222267150879,100.66999816894531,111.7300033569336
2004-07-12,17.566667556762695,100.97000122070312,111.77999877929688
2004-07-13,17.64666748046875,100.86000061035156,111.86000061035156
2004-07-14,17.4777774810791,100.91999816894531,111.5199966430664
2004-07-15,17.386667251586914,100.7300033569336,110.80000305175781
2004-07-16,17.577777862548828,101.4000015258789,110.70999908447266
2004-07-19,17.551111221313477,101.25,110.23999786376953
2004-07-20,17.62555503845215,100.9800033569336,111.63999938964844
2004-07-21,17.422222137451172,100.73999786376953,109.58000183105469
2004-07-22,17.422222137451172,100.95999908447266,109.87999725341797
2004-07-23,17.122222900390625,101.19000244140625,108.95999908447266
2004-07-26,16.963333129882812,100.72000122070312,108.75
2004-07-27,17.286666870117188,100.48999786376953,109.7699966430664
2004-07-28,17.281110763549805,100.63999938964844,110.0999984741211
2004-07-29,17.38888931274414,100.41000366210938,110.56999969482422
2004-07-30,17.30555534362793,101.1500015258789,110.83999633789062
2004-08-02,17.218889236450195,100.80000305175781,111.06999969482422
2004-08-03,17.238889694213867,100.94000244140625,110.20999908447266
2004-08-04,17.255556106567383,101.16000366210938,110.19999694824219
2004-08-05,17.14444351196289,101.2300033569336,108.4000015258789
2004-08-06,17.020000457763672,101.87999725341797,106.8499984741211
2004-08-09,17.162221908569336,101.94999694824219,107.0
2004-08-10,17.35555648803711,101.68000030517578,108.37999725341797
2004-08-11,17.19444465637207,101.75,108.16000366210938
2004-08-12,17.002222061157227,101.95999908447266,106.9800033569336
2004-08-13,17.028888702392578,102.16000366210938,107.19000244140625
2004-08-16,17.261110305786133,102.04000091552734,108.30000305175781
2004-08-17,17.376667022705078,102.33999633789062,108.91000366210938
2004-08-18,17.58222198486328,102.01000213623047,110.02999877929688
2004-08-19,17.601110458374023,102.3499984741211,109.70999908447266
2004-08-20,17.688888549804688,102.05000305175781,110.4800033569336
2004-08-23,17.78444480895996,102.08000183105469,110.19999694824219
2004-08-24,17.733333587646484,102.08999633789062,110.3499984741211
2004-08-25,17.94444465637207,102.0999984741211,111.0999984741211
2004-08-26,17.968889236450195,102.29000091552734,111.0999984741211
2004-08-27,17.935556411743164,102.36000061035156,111.44999694824219
2004-08-30,17.83888816833496,102.45999908447266,110.52999877929688
2004-08-31,17.91666603088379,102.45999908447266,111.11000061035156
2004-09-01,18.064443588256836,102.51000213623047,111.31999969482422
2004-09-02,18.288888931274414,102.0999984741211,112.58000183105469
2004-09-03,18.094444274902344,102.05000305175781,112.12000274658203
2004-09-07,18.233333587646484,102.04000091552734,112.86000061035156
2004-09-08,18.22222137451172,102.3499984741211,112.58000183105469
2004-09-09,18.27777862548828,102.25,112.4800033569336
2004-09-10,18.45111083984375,102.47000122070312,113.05999755859375
2004-09-13,18.6200008392334,102.56999969482422,113.43000030517578
2004-09-14,18.613332748413086,102.68000030517578,113.66000366210938
2004-09-15,18.531110763549805,102.62000274658203,112.80000305175781
2004-09-16,18.763334274291992,102.93000030517578,113.13999938964844
2004-09-17,18.88888931274414,102.5,113.1500015258789
2004-09-20,18.907777786254883,102.94000244140625,112.47000122070312
2004-09-21,19.10555648803711,102.91000366210938,112.95999908447266
2004-09-22,18.816667556762695,103.25,111.55000305175781
2004-09-23,18.899999618530273,102.94000244140625,110.94999694824219
2004-09-24,18.84666633605957,102.97000122070312,111.45999908447266
2004-09-27,18.73444366455078,102.94000244140625,110.75
2004-09-28,18.96666717529297,103.11000061035156,111.27999877929688
2004-09-29,19.066667556762695,102.5199966430664,111.83999633789062
2004-09-30,19.16666603088379,102.66999816894531,111.76000213623047
2004-10-01,19.53333282470703,102.16999816894531,113.6500015258789
2004-10-04,19.866666793823242,102.19999694824219,113.83999633789062
2004-10-05,19.719999313354492,102.19000244140625,113.9000015258789
2004-10-06,19.947778701782227,102.0,114.68000030517578
2004-10-07,19.77777862548828,102.0,113.44999694824219
2004-10-08,19.633333206176758,102.5,112.51000213623047
2004-10-11,19.73555564880371,102.5999984741211,112.97000122070312
2004-10-12,19.4244441986084,102.5,112.52999877929688
2004-10-13,19.16111183166504,102.6500015258789,111.54000091552734
2004-10-14,18.899999618530273,103.13999938964844,110.63999938964844
2004-10-15,19.1522216796875,102.94999694824219,111.26000213623047
2004-10-18,19.35555648803711,102.86000061035156,111.68000030517578
2004-10-19,19.262222290039062,102.91000366210938,110.73999786376953
2004-10-20,19.141111373901367,103.2699966430664,110.5199966430664
2004-10-21,19.41666603088379,103.01000213623047,111.23999786376953
2004-10-22,19.27777862548828,103.26000213623047,109.98999786376953
2004-10-25,19.329999923706055,103.37999725341797,109.86000061035156
2004-10-26,19.399999618530273,103.08000183105469,111.54000091552734
2004-10-27,19.733333587646484,102.8499984741211,112.87999725341797
2004-10-28,19.635555267333984,102.97000122070312,113.22000122070312
2004-10-29,19.712223052978516,103.23999786376953,113.19999694824219
2004-11-01,19.858888626098633,102.73999786376953,113.51000213623047
2004-11-02,19.904443740844727,102.6500015258789,113.55000305175781
2004-11-03,20.19444465637207,102.87000274658203,114.9800033569336
2004-11-04,20.5,102.77999877929688,116.55000305175781
2004-11-05,20.577777862548828,102.5199966430664,117.27999877929688
2004-11-08,20.345556259155273,102.1500015258789,117.11000061035156
2004-11-09,20.476667404174805,102.38999938964844,116.87999725341797
2004-11-10,20.5,102.2699966430664,116.97000122070312
2004-11-11,20.733333587646484,102.37000274658203,117.86000061035156
2004-11-12,21.08333396911621,102.48999786376953,118.79000091552734
2004-11-15,21.10333251953125,102.54000091552734,118.7300033569336
2004-11-16,20.86222267150879,102.44000244140625,117.87999725341797
2004-11-17,21.33333396911621,102.69999694824219,118.58000183105469
2004-11-18,21.372222900390625,102.73999786376953,118.73999786376953
2004-11-19,21.066667556762695,102.52999877929688,117.41999816894531
2004-11-22,21.148889541625977,102.69000244140625,117.9800033569336
2004-11-23,21.185556411743164,102.62999725341797,118.16000366210938
2004-11-24,21.41111183166504,102.7300033569336,118.44000244140625
2004-11-26,21.766666412353516,102.43000030517578,118.3499984741211
2004-11-29,21.633333206176758,102.1500015258789,117.80999755859375
2004-11-30,21.6733341217041,102.19999694824219,117.88999938964844
2004-12-01,21.83888816833496,101.51000213623047,119.2300033569336
2004-12-02,21.80666732788086,101.69999694824219,119.33000183105469
2004-12-03,21.905555725097656,102.29000091552734,119.25
2004-12-06,21.87444496154785,102.4000015258789,119.20999908447266
2004-12-07,21.538888931274414,102.54000091552734,118.0999984741211
2004-12-08,21.425556182861328,102.88999938964844,118.79000091552734
2004-12-09,21.0766658782959,102.75,119.20999908447266
2004-12-10,21.05555534362793,102.62000274658203,119.33000183105469
2004-12-13,21.37555503845215,102.7699966430664,120.37000274658203
2004-12-14,21.572221755981445,102.87000274658203,120.79000091552734
2004-12-15,21.871110916137695,103.0999984741211,120.87999725341797
2004-12-16,21.761110305786133,102.69999694824219,120.80999755859375
2004-12-17,21.711111068725586,102.44999694824219,119.44000244140625
2004-12-20,21.994443893432617,102.55000305175781,119.47000122070312
2004-12-21,22.205554962158203,102.55000305175781,120.38999938964844
2004-12-22,22.200000762939453,102.7699966430664,120.68000030517578
2004-12-23,22.081111907958984,102.81999969482422,120.7699966430664
2004-12-27,22.064443588256836,102.43000030517578,120.5199966430664
2004-12-28,22.17888832092285,102.37999725341797,121.18000030517578
2004-12-29,22.301111221313477,102.36000061035156,121.36000061035156
2004-12-30,22.244443893432617,102.56999969482422,121.12999725341797
2004-12-31,22.427778244018555,102.4000015258789,120.87000274658203
2005-01-03,22.19444465637207,102.4000015258789,120.30000305175781
2005-01-04,21.511110305786133,102.30000305175781,118.83000183105469
2005-01-05,21.247777938842773,102.26000213623047,118.01000213623047
2005-01-06,21.233333587646484,102.33000183105469,118.61000061035156
2005-01-07,21.274444580078125,102.30000305175781,118.44000244140625
2005-01-10,21.301111221313477,102.25,119.0
2005-01-11,21.261110305786133,102.38999938964844,118.18000030517578
2005-01-12,21.5222225189209,102.54000091552734,118.56999969482422
2005-01-13,21.433332443237305,102.79000091552734,117.62000274658203
2005-01-14,21.816667556762695,102.41999816894531,118.23999786376953
2005-01-18,21.77777862548828,102.69000244140625,119.47000122070312
2005-01-19,21.4777774810791,102.83999633789062,118.22000122070312
2005-01-20,21.211111068725586,102.9800033569336,117.5
2005-01-21,21.5,103.02999877929688,116.77999877929688
2005-01-24,21.46666717529297,103.05000305175781,116.55000305175781
2005-01-25,21.66111183166504,102.87000274658203,116.87999725341797
2005-01-26,21.9777774810791,102.81999969482422,117.2300033569336
2005-01-27,21.99888801574707,102.68000030517578,117.43000030517578
2005-01-28,22.018888473510742,103.02999877929688,117.43000030517578
2005-01-31,22.308889389038086,102.9000015258789,118.16000366210938
2005-02-01,22.5,102.69999694824219,118.91000366210938
2005-02-02,22.57111167907715,102.77999877929688,119.2699966430664
2005-02-03,22.54777717590332,102.6500015258789,118.95999908447266
2005-02-04,22.899999618530273,103.08000183105469,120.2300033569336
2005-02-07,22.97222137451172,103.0999984741211,120.06999969482422
2005-02-08,23.016666412353516,103.16000366210938,120.20999908447266
2005-02-09,22.942222595214844,103.44000244140625,119.30999755859375
2005-02-10,23.053333282470703,102.91000366210938,119.73999786376953
2005-02-11,23.27777862548828,103.05000305175781,120.7699966430664
2005-02-14,23.44444465637207,103.06999969482422,120.68000030517578
2005-02-15,23.5,102.87000274658203,121.12999725341797
2005-02-16,23.427778244018555,102.75,121.20999908447266
2005-02-17,23.38888931274414,102.69999694824219,120.2300033569336
2005-02-18,23.676666259765625,102.7300033569336,120.38999938964844
2005-02-22,23.59000015258789,102.44000244140625,118.5999984741211
2005-02-23,23.698888778686523,102.48999786376953,119.44999694824219
2005-02-24,24.066667556762695,102.38999938964844,120.23999786376953
2005-02-25,24.510000228881836,102.4800033569336,121.43000030517578
2005-02-28,24.468889236450195,102.20999908447266,120.62999725341797
2005-03-01,24.537776947021484,101.8499984741211,121.2300033569336
2005-03-02,24.133333206176758,101.72000122070312,121.16999816894531
2005-03-03,24.200000762939453,101.80000305175781,121.22000122070312
2005-03-04,24.488889694213867,102.08999633789062,122.7300033569336
2005-03-07,24.649999618530273,102.12000274658203,122.79000091552734
2005-03-08,24.462223052978516,101.9000015258789,122.33000183105469
2005-03-09,24.322221755981445,101.27999877929688,120.97000122070312
2005-03-10,24.08888816833496,101.16000366210938,121.23999786376953
2005-03-11,23.953332901000977,101.23999786376953,120.38999938964844
2005-03-14,23.770000457763672,101.19999694824219,121.13999938964844
2005-03-15,23.177778244018555,101.22000122070312,120.13999938964844
2005-03-16,22.981111526489258,101.29000091552734,119.12000274658203
2005-03-17,23.399999618530273,101.2699966430664,119.36000061035156
2005-03-18,23.294445037841797,101.19999694824219,118.54000091552734
2005-03-21,22.95777702331543,101.19999694824219,118.0999984741211
2005-03-22,22.53333282470703,100.6500015258789,116.9000015258789
2005-03-23,22.247777938842773,100.77999877929688,117.0
2005-03-24,22.22333335876465,100.83999633789062,117.13999938964844
2005-03-28,22.376667022705078,100.63999938964844,117.30999755859375
2005-03-29,21.79777717590332,100.58000183105469,116.52999877929688
2005-03-30,22.294445037841797,100.87999725341797,118.18000030517578
2005-03-31,22.53333282470703,100.93000030517578,117.95999908447266
2005-04-01,22.66666603088379,101.18000030517578,117.43000030517578
2005-04-04,22.71666717529297,101.05999755859375,117.62999725341797
2005-04-05,22.711111068725586,100.86000061035156,118.19000244140625
2005-04-06,23.0222225189209,101.12000274658203,118.5999984741211
2005-04-07,23.254444122314453,101.0,119.23999786376953
2005-04-08,23.14444351196289,101.0,118.0
2005-04-11,22.922222137451172,101.19000244140625,118.08999633789062
2005-04-12,23.211111068725586,101.47000122070312,118.69999694824219
2005-04-13,22.74888801574707,101.61000061035156,117.30000305175781
2005-04-14,22.16666603088379,101.69999694824219,115.7699966430664
2005-04-15,21.700000762939453,102.05999755859375,114.1500015258789
2005-04-18,21.956666946411133,101.94000244140625,114.5
2005-04-19,22.324443817138672,102.06999969482422,115.41000366210938
2005-04-20,21.79777717590332,102.13999938964844,113.80000305175781
2005-04-21,22.425556182861328,101.88999938964844,116.01000213623047
2005-04-22,22.177778244018555,102.0999984741211,115.56999969482422
2005-04-25,22.5977783203125,102.05999755859375,116.33000183105469
2005-04-26,22.366666793823242,101.80999755859375,115.19999694824219
2005-04-27,22.164443969726562,102.2300033569336,115.6500015258789
2005-04-28,21.811111450195312,102.48999786376953,114.19999694824219
2005-04-29,22.252222061157227,102.31999969482422,115.75
2005-05-02,22.399999618530273,101.98999786376953,116.4000015258789
2005-05-03,22.378889083862305,101.91999816894531,116.5999984741211
2005-05-04,22.988889694213867,102.02999877929688,117.5
2005-05-05,23.110000610351562,102.0999984741211,117.45999908447266
2005-05-06,23.172222137451172,101.72000122070312,117.08999633789062
2005-05-09,23.19333267211914,101.63999938964844,117.81999969482422
2005-05-10,22.672222137451172,101.75,116.5999984741211
2005-05-11,22.77777862548828,101.91999816894531,117.23999786376953
2005-05-12,22.38888931274414,102.16000366210938,115.94999694824219
2005-05-13,22.158889770507812,102.26000213623047,115.72000122070312
2005-05-16,22.422222137451172,102.11000061035156,116.80000305175781
2005-05-17,22.427778244018555,102.2300033569336,117.58000183105469
2005-05-18,22.87444496154785,102.5,118.79000091552734
2005-05-19,22.95777702331543,102.25,119.29000091552734
2005-05-20,22.899999618530273,102.12999725341797,119.12000274658203
2005-05-23,22.975555419921875,102.47000122070312,119.77999877929688
2005-05-24,22.908889770507812,102.6500015258789,119.5
2005-05-25,22.744443893432617,102.62999725341797,119.41000366210938
2005-05-26,23.0,102.62000274658203,120.05000305175781
2005-05-27,23.155555725097656,102.55000305175781,120.25
2005-05-31,22.955554962158203,102.83000183105469,119.4800033569336
2005-06-01,23.226667404174805,103.23999786376953,120.5
2005-06-02,23.40333366394043,103.16999816894531,120.76000213623047
2005-06-03,23.282222747802734,102.91000366210938,120.1500015258789
2005-06-06,23.516666412353516,102.93000030517578,120.04000091552734
2005-06-07,23.399999618530273,103.19999694824219,120.12999725341797
2005-06-08,23.311111450195312,103.01000213623047,119.91000366210938
2005-06-09,23.433332443237305,103.0,120.4800033569336
2005-06-10,23.5,102.5999984741211,120.19999694824219
2005-06-13,23.593334197998047,102.51000213623047,120.58000183105469
2005-06-14,23.690000534057617,102.37999725341797,120.86000061035156
2005-06-15,23.866666793823242,102.31999969482422,121.08999633789062
2005-06-16,24.079999923706055,102.62999725341797,121.4000015258789
2005-06-17,24.3700008392334,102.62999725341797,121.36000061035156
2005-06-20,24.149999618530273,102.4000015258789,121.4000015258789
2005-06-21,24.03333282470703,102.81999969482422,121.47000122070312
2005-06-22,24.260000228881836,103.26000213623047,121.56999969482422
2005-06-23,23.83333396911621,103.16000366210938,119.86000061035156
2005-06-24,23.75,103.31999969482422,118.9800033569336
2005-06-27,23.899999618530273,103.4000015258789,119.1500015258789
2005-06-28,24.079999923706055,103.0999984741211,120.1500015258789
2005-06-29,23.940000534057617,103.05000305175781,119.83000183105469
2005-06-30,23.866666793823242,103.37999725341797,119.18000030517578
2005-07-01,23.953332901000977,102.68000030517578,119.52999877929688
2005-07-05,24.059999465942383,102.30000305175781,120.48999786376953
2005-07-06,23.94333267211914,102.45999908447266,119.4800033569336
2005-07-07,24.013334274291992,102.58999633789062,119.94999694824219
2005-07-08,24.263334274291992,102.41999816894531,121.31999969482422
2005-07-11,24.633333206176758,102.43000030517578,121.94000244140625
2005-07-12,24.926666259765625,102.37999725341797,122.26000213623047
2005-07-13,24.90999984741211,102.23999786376953,122.43000030517578
2005-07-14,25.053333282470703,102.23999786376953,122.91000366210938
2005-07-15,24.91666603088379,102.29000091552734,122.83999633789062
2005-07-18,24.84000015258789,102.11000061035156,122.3499984741211
2005-07-19,25.123332977294922,102.16000366210938,123.0199966430664
2005-07-20,25.126667022705078,102.33000183105469,123.44000244140625
2005-07-21,25.399999618530273,101.80000305175781,122.72000122070312
2005-07-22,25.34000015258789,101.94999694824219,123.54000091552734
2005-07-25,25.1200008392334,101.94999694824219,123.19000244140625
